Date,EUR,JPY,GBP
2014-03-21,-0.0010532672936134,0.0002992196842383,0.0011465195318766
2014-03-22,5.517378362583031e-06,-0.0002004379535402,-6.594914002359759e-06
2014-03-23,0.0001558533629897,-0.0002249501951067,0.0003824331365576
2014-03-24,-0.0032669632995052,8.020195247150907e-05,-0.0008359377869809
2014-03-25,0.0007593293094578,0.000497695114821,-0.0022458152249987
2014-03-26,0.0027958297555643,-0.0019021587990468,-0.0029420429249089
2014-03-27,0.0032375228214659,0.0011687200762611,-0.0016212394165148
2014-03-28,-0.0007121263871559,0.004626263289045,-0.0018418078855591
2014-03-29,5.500988802794824e-06,0.0004458774903794,-1.497443115908327e-05
2014-03-30,0.013825256292929102,-0.014933646306101216,0.01631736342382436
2014-03-31,-0.013697054269434874,0.015132986645712474,-0.016131783693660307
2014-04-01,-0.0016294291659,0.0025016358184307,-0.0013039754775173
2014-04-02,-0.0014831051436321,0.0037161129300619,0.0020958557520034
2014-04-03,0.002015989416397,0.001573247023091,0.000254399829777
2014-04-04,0.0035453233419484,0.0019423898843945,0.0017524353779149
2014-04-05,0.0010118197301571,-0.0046251534441785,0.0011908988878167
2014-04-06,1.370335122380842e-06,-0.0003114173809615,4.47554487760579e-05
2014-04-07,0.0003247164753636,-0.0004760421258827,-8.619746518493872e-05
2014-04-08,-0.0032381759510812,-0.0019267614050454,-0.0019198179332227
2014-04-09,-0.0037438091607082,-0.0097290538438698,-0.0083944475798677
2014-04-10,-0.0043479261040952,-6.951029918708116e-05,-0.0026263417229964
2014-04-11,-0.0022137036686497,-0.0054109399678931,0.0007621145521473
2014-04-12,4.859872519564203e-05,0.0007194029711683,0.0028619706125996
2014-04-13,6.94248222895931e-06,-0.0003246951998978,-1.505919518677434e-05
2014-04-14,0.0027315943001883,-0.0008555613235187,0.0001438897071149
2014-04-15,0.0020624653278812,0.0028424813427724,0.0002224863443546
2014-04-16,0.0002998167271834,-6.87515070077976e-06,-9.19996287209353e-05
2014-04-17,-0.0001340083487825,0.003342617126644,-0.0040966970311086
2014-04-18,0.0002762862177001,0.002165894620124,0.0002855022003063
2014-04-19,-9.94542449135844e-05,4.494028615175063e-05,1.343338969783361e-05
2014-04-20,-9.66969028674152e-06,0.0004775061917284,0.0
2014-04-21,-8.150539079790462e-05,3.895278493528441e-06,-0.000409799590225
2014-04-22,0.00150470628644,0.0014087341206482,0.0003124034262136
2014-04-23,-0.0009522574740346,0.0002388180735338,-0.0018540141848879
2014-04-24,-0.0007638412051389,-0.0008356349221992,0.0026715116977684
2014-04-25,-0.0009511276002088,-0.0019547924010211,-0.0013012603911632
2014-04-26,-0.000222705597263,-0.0009348070587879,-1.848169514160423e-05
2014-04-27,8.300477277343286e-06,-0.0003160274425085,0.0
2014-04-28,-0.0003749736282508,-0.0001125548958919,3.696304871633947e-05
2014-04-29,-0.0009082677909673,0.0025511714030391,-0.0005209690141271
2014-04-30,0.0030400078735335,0.0012331744972741,-0.0006827121086715
2014-05-01,-0.004342928818094,-0.0024776458455435,-0.0032349183425627
2014-05-02,5.547804041875782e-05,0.0003195685948929,-0.0008390798977226
2014-05-03,-0.0001844763823447,-0.0013053136577109,0.000918393079362
2014-05-04,-1.387178035993779e-05,0.0003003316784417,0.0
2014-05-05,-0.00022058716508,-0.0001809747176431,-0.0001366925962836
2014-05-06,-4.162489723980389e-06,-0.0004491301525398,0.0005449715543314
2014-05-07,-0.0037532833122334,-0.0039706874275683,-0.0063335527629589
2014-05-08,0.001159460764952,0.0009703484685321,0.0012248271590326
2014-05-09,0.0049996253482032,-0.0023784280979043,0.0012284087553645
2014-05-10,0.0059961856623614,0.0019542521940739,0.0048295114111282
2014-05-11,2.75177730418395e-06,-6.775559505670375e-05,-1.348135865155512e-05
2014-05-12,0.0001141920808344,0.0002504243545128,-0.000141565239903
2014-05-13,-3.164228262183907e-05,0.0027337728065978,-0.0008633074652474
2014-05-14,0.0039297313356594,0.0008143745378595,0.0023605242527152
2014-05-15,-0.0008362797829388,-0.0028679256295634,0.003713982584923
2014-05-16,0.0001919949099818,-0.0027994505893187,-0.0014564005326035
2014-05-17,0.0013415638011238,-0.0006072987314505,-0.0013273721161043
2014-05-18,5.477673686821859e-06,-0.0004983095675963,-8.911464605103793e-05
2014-05-19,-0.0002533738105842,6.107225144741835e-05,-0.0004574680903292
2014-05-20,-0.0007714733398743,-0.000353679775716,0.0005028671098863
2014-05-21,0.0006084584126886,-0.0016074291936962,-0.001430218225842
2014-05-22,0.0009735852460921,0.0009549016965323,-0.0035693117889787
2014-05-23,0.0022311489551219,0.0022760488758568,0.0017828747492333
2014-05-24,0.00185958486489,0.0024671757410571,0.0021483914290267
2014-05-25,1.36306356719107e-06,0.0004464064599978,4.376235024711549e-05
2014-05-26,-0.0006176580865849,-0.0005425914466181,-0.001182256192137
2014-05-27,-0.000414713042257,0.000520020817653,0.0006620335790054
2014-05-28,0.0006383684175325,0.0004138708244592,0.0017531968356647
2014-05-29,0.0030375730414917,-0.0014855858691966,0.0057277352572809
2014-05-30,-0.0004256028020772,-0.0006325973298852,-0.0003243149293534
2014-05-31,-0.0024265378610266,-0.000195554429366,-0.0022195300897816
2014-06-01,5.453372979409331e-06,3.341401836312249e-05,1.508130077940502e-05
2014-06-02,0.0004048298849728,0.0003183697624337,0.0001340460114939
2014-06-03,0.0021726472904711,0.0046459179786284,0.0005159094525857
2014-06-04,-0.0021358526989993,0.0017215653705452,-9.378192360288586e-05
2014-06-05,0.0020447399332898,0.0020391444472088,0.0006663307356355
2014-06-06,-0.0045170741225403,-0.0016955907500519,-0.0044651842395072
2014-06-07,0.0013460789638744,0.0002468633487303,0.0005899025991486
2014-06-08,-9.54995821896216e-06,-0.0003063928800311,0.0
2014-06-09,-0.0001473537721138,0.0008925710881582,-0.0002066784015825
2014-06-10,0.0038092067504066,-0.0002935338226161,0.000151232291407
2014-06-11,0.0034927304286805,-0.0015881362653476,0.0028774535867268
2014-06-12,0.0009084970821157,-0.0028614897990206,-0.0021333878125947
2014-06-13,-0.0012702300715698,-0.0026201766515092,-0.0083914029592359
2014-06-14,0.0008194695578676,0.0020184671512366,-0.0020932051381474
2014-06-15,-2.166327952353093e-05,-8.333688744503378e-05,0.0
2014-06-16,0.0003925741270971,0.0001431320449372,-0.0005312012995933
2014-06-17,-0.0028394805551339,-0.0014213570391786,-0.0002122199659415
2014-06-18,0.0019105906606352,0.0022698667602559,0.001011460475508
2014-06-19,-0.0025853897909443,-0.0015025297366142,-0.0008688436950436
2014-06-20,-0.0018706357865716,0.0003775698009729,-0.0036090193125817
2014-06-21,0.0006393462018892,0.0004215121307725,0.0014489141214262
2014-06-22,-2.85578101890738e-05,0.0002146040320092,0.0
2014-06-23,0.0003263263836643,0.0003654332947611,-0.0003811792779924
2014-06-24,-0.0005847436473756,-0.0014811241410767,-0.0005567146827885
2014-06-25,-0.0001632453172624,9.611970242501338e-05,0.002627626266628
2014-06-26,-0.0018656086680736,-0.0009617112133876,7.64294212883513e-05
2014-06-27,0.0013158201322851,-0.0014511858398932,-0.0025729359507171
2014-06-28,-0.0026579411027935,-0.0022413379051493,-0.00043429352623
2014-06-29,-9.554064059990662e-06,-0.0005511124927924,0.0
2014-06-30,0.0002047099676336,0.0002379885307464,-6.303081101456392e-05
2014-07-01,-0.0034378551591809,-0.0010210786580977,-0.0041500246065407
2014-07-02,0.0010072920027469,0.0015854587790885,-0.0025127126094647
2014-07-03,0.0016483452627341,0.0020972487089936,-0.0007497261792007
2014-07-04,0.0034328361398381,0.0037357909132975,0.0004735766622082
2014-07-05,0.0011140228595037,-0.0003066194059246,-0.0002693621195356
2014-07-06,-4.078405995816746e-06,0.0001097178536301,0.0
2014-07-07,0.0002881664208194,0.0004113812855165,5.147607650490309e-05
2014-07-08,-0.0011613281784981,-0.002179255592642,0.0014265484410778
2014-07-09,-0.0004150871300253,-0.0026070253077949,0.0001336346396681
2014-07-10,-0.0021107619181449,5.805152517241505e-05,-0.0014280732784354
2014-07-11,0.0024741426696328,-0.0029116462195962,0.0014880317358079
2014-07-12,4.082179720593912e-06,-0.0001124974837276,0.0006028109668079
2014-07-13,-2.857560799890178e-05,-0.0002309555450452,-5.821020734764899e-05
2014-07-14,0.000259871902303,0.0004440880790454,-6.163803068426899e-05
2014-07-15,-0.0012401012999942,0.0014769431624242,0.0020217991656842
2014-07-16,0.0038758184022544,0.0012779843852212,-0.0031713594698692
2014-07-17,0.0031428972743628,8.755794650063276e-05,0.000229675045102
2014-07-18,0.0001109046302468,-0.0038207392038932,0.0026990107751999
2014-07-19,-3.245861864517624e-05,0.0011045487501944,0.0002665960316906
2014-07-20,-0.0048141706054612,0.0042311874992491,0.0067267729571249
2014-07-21,-0.0002256179699332,0.0002052953436109,0.0001052249268639
2014-07-22,0.0051452752341347,-0.0041070325484053,-0.00602751391021
2014-07-23,0.0041713144370503,0.0004446843775595,0.0003977327578526
2014-07-24,0.0005075742436286,0.0008375696238803,0.0016949908054096
2014-07-25,-0.0001951903751765,0.0018843964388643,0.003006052641782
2014-07-26,0.0023464893115992,0.0007458830097289,0.0006622595518268
2014-07-27,9.1327757926603e-05,0.0003693008898248,-3.055617328294028e-05
2014-07-28,-0.0001396811243378,-0.0004223303369969,-9.846513238787052e-05
2014-07-29,-0.000468880264768,0.0005853391823283,-0.0002512997985845
2014-07-30,0.0020592850257503,0.0019470592568917,0.0022085960989145
2014-07-31,0.0010762813711729,0.0061331665516676,0.0018790602104974
2014-08-01,0.000555781379292,0.0004333095324323,0.0015513704345972
2014-08-02,-0.002988781230186,-0.0006739114633012,0.0038258753050881
2014-08-03,9.400029677328594e-06,-8.28082729133228e-05,-4.373783542139679e-05
2014-08-04,0.0003128362931723,-0.0006178589614915,0.0001900774529288
2014-08-05,0.0002174508328075,-2.827126572105017e-05,-0.0024923768103647
2014-08-06,0.0036988082346434,0.000398648499163,-0.0012046283474697
2014-08-07,-0.0007397385034106,-0.0037608331590545,0.0017288800576055
2014-08-08,0.00161254126464,-0.0008415689521703,0.0011655170016171
2014-08-09,-0.0038377280447639,-0.0007286255032842,0.0034347433178858
2014-08-10,6.705770248259336e-06,-0.0005948678694093,0.0
2014-08-11,0.0004706327281194,0.0010591306419905,-0.0001560215514223
2014-08-12,0.0014534058799234,0.000626524113772,-0.0005840386437078
2014-08-13,0.001278856373871,0.0006936230382881,-0.001280035652926
2014-08-14,0.0003448506349753,0.0013760187799191,0.0070767554802475
2014-08-15,0.0001817338752935,0.0006833864662416,0.0003971571609743
2014-08-16,-0.0028339926588695,-0.0008318525796513,-0.000595794907306
2014-08-17,-1.875946347978679e-05,1.367453245318802e-05,1.502440213323326e-05
2014-08-18,0.0006550328252937,0.0002207299194117,-0.0014717935397018
2014-08-19,0.0021723319903066,0.001283313238803,-0.0004949824599684
2014-08-20,0.0031337971843859,0.0028476437841685,0.0064838776831694
2014-08-21,0.0045941898026333,0.0067477581053889,0.0013186325998649
2014-08-22,-0.0016321941236592,0.0020139284135066,0.0010616134866501
2014-08-23,0.0029016048132667,0.0017934072986389,0.0003795849640422
2014-08-24,-2.118778736017443e-05,2.599120943942234e-05,-2.983115566110477e-05
2014-08-25,0.003805268650465,0.0022894910131269,0.0016989571895874
2014-08-26,0.0002532583948247,-0.0012123402723352,-0.0014984426453968
2014-08-27,0.0015985317473195,0.0004478340667062,0.0015745466498277
2014-08-28,-0.0019283078982589,-0.0015500137239088,-0.0018479855433253
2014-08-29,0.0008769645721094,-0.0014868845868257,-0.0006349980276421
2014-08-30,0.0036078939032457,0.0023843007523548,-0.0007980495496303
2014-08-31,3.94017759743873e-05,0.0002278231942104,-2.323759444522355e-05
2014-09-01,4.334016050972488e-05,0.0008119026885937,0.0004845580411132
2014-09-02,0.0002915122679025,0.0015537289493988,-0.0012168188084687
2014-09-03,-0.0002862590427507,0.0061632490149981,0.0084291534718737
2014-09-04,-0.0013036457927746,-0.0007064574410112,0.000594433909786
2014-09-05,0.013825256292929102,0.0041448423845133,0.0085071881223982
2014-09-06,-0.0013008085614077,-0.0021059695321057,-0.0003101655982655
2014-09-07,1.16565438220651e-05,0.0004272666241001,-1.469444133808342e-05
2014-09-08,-0.0002111340171297,0.0005202648997998,0.0070383526134715
2014-09-09,0.0043948160286617,0.0061200942953007,0.0071823397148044
2014-09-10,-0.0030355309326769,0.0021081289696681,-0.0005941459889996
2014-09-11,0.0011765543832782,0.0062809736436452,-0.0060241486650465
2014-09-12,-8.270144267046575e-05,0.0022654167423899,-0.0033679164649884
2014-09-13,-0.0030751414258311,0.0029038139705363,-0.0005708287172876
2014-09-14,-2.592520578276606e-05,0.0006105014830001,6.018819385983779e-05
2014-09-15,-0.0002489161787623,-5.12491514883689e-05,0.0003756876469788
2014-09-16,0.002238018216601,-0.0010190055183651,0.0018536017725222
2014-09-17,-0.0012323626155144,-0.0003302574638815,-0.0015983448192455
2014-09-18,0.0085177588883317,0.009965897542104,3.251260676214275e-06
2014-09-19,-0.0057897030596133,0.0021668173306854,-0.0111618482079166
2014-09-20,0.0067819824888484,0.0045003835467638,0.0091929015925418
2014-09-21,2.309439191288389e-05,0.0005376143980378,-6.189751727771629e-05
2014-09-22,-0.0003747082260216,-0.0005229314173558,-0.000829470530875
2014-09-23,-0.0010838508583134,-0.001043946377025,-0.0037861571352002
2014-09-24,5.267867870262982e-05,-0.0001791504689576,-0.0015181579982033
2014-09-25,0.0053957599202257,0.0018350018574221,0.0034358953622666
2014-09-26,0.0019264913760553,-0.0030660452210386,0.0007151441042528
2014-09-27,0.005548044375101,0.0049022632022928,0.0045872723199366
2014-09-28,2.536731877703118e-05,-3.660894417336531e-05,1.624682171585244e-05
2014-09-29,0.0007341050429494,0.0016163088791223,0.0003963406762385
2014-09-30,-0.0011920841957766,-8.772867914457952e-05,-0.0001071914066001
2014-10-01,0.0047585711315542,0.0017489064525529,0.0017007138007783
2014-10-02,0.0007864816462754,-0.0039973044697057,0.001757715973176
2014-10-03,-0.0040412320805067,-0.0046592824474734,0.0021810999995767
2014-10-04,0.0123966942735979,0.0082495408158703,0.0112468192583903
2014-10-05,0.0,0.0008111902722405,0.0
2014-10-06,0.0002690178425101,0.0017060045092735,0.0004757936103503
2014-10-07,-0.0113387517112099,-0.0077670311126114,-0.0073939296758414
2014-10-08,-0.0009557912494807,-0.0057656673228969,-0.0009717579607409
2014-10-09,-0.0051172830388779,-0.0007164798735272,-0.003791472207627
2014-10-10,0.0033996282352548,-0.0028561974125486,0.0024320016118321
2014-10-11,0.0048133819385591,-0.002290482243545,0.002635111263366
2014-10-12,1.388893273041761e-05,-0.0001903367434115,3.858167338840797e-05
2014-10-13,-0.0014758303907278,-0.0029609151361628,-0.0010100442350924
2014-10-14,-0.0072527769537186,-0.0023188637800167,0.0011932868584823
2014-10-15,0.0071857569355729,0.0010225572003812,0.0112562309585276
2014-10-16,-0.013697054269434874,-0.0101543128240403,-0.0066460472136811
2014-10-17,0.0016474426096426,0.0028690996228141,-0.0049284687379849
2014-10-18,0.0031464169358591,0.0024430552578375,-0.0009619004547446
2014-10-19,7.655873586258843e-06,0.0007914923884318,4.666869971377463e-05
2014-10-20,0.0009628966714186,0.002700404644343,0.0001705636166197
2014-10-21,-0.003924987173364,-0.0015531415098908,-0.0045378757631996
2014-10-22,0.0067598245794496,0.0011309830410253,0.003214440628455
2014-10-23,0.0051526050029502,0.0004893978354943,0.0040613404207135
2014-10-24,-0.0003073461443715,0.0082516742819129,0.0006688754240371
2014-10-25,-0.0016078334051914,0.0005702816753456,-0.0034067807100061
2014-10-26,-7.6022021044976e-06,0.0008548039392975,3.217855235406416e-05
2014-10-27,-0.002134702653173,-0.002219948876097,-0.0016456509105755
2014-10-28,-0.0029870905983272,0.0015548581326613,-0.0010335384937585
2014-10-29,0.0077259646851768,0.0052099626524955,0.0072829061854203
2014-10-30,0.0020830053294621,0.0044674923789465,0.0009108452841166
2014-10-31,0.0068520620595267,0.015132986645712474,0.0002303812019129
2014-11-01,2.003982916120465e-05,0.0033890685689451,-7.99845789739556e-06
2014-11-02,0.0008563273596549,0.0055952493303692,0.0010376654260531
2014-11-03,0.0021526003889358,0.0076641598685188,0.0003706763127556
2014-11-04,-0.0049496437645862,-0.0010177452642069,-0.0017939432859926
2014-11-05,0.0054277868308526,0.0091985537168163,0.002330541362963
2014-11-06,0.0083424653230693,0.0048381344199534,0.0083408278667121
2014-11-07,-0.0062440877093125,-0.0036639217385995,-0.0023397274335163
2014-11-08,0.0008689817649832,0.0011179217127035,0.000620339048658
2014-11-09,-0.0015866475877971,-0.0021130760917591,-0.001287116869661
2014-11-10,0.0032329022337658,0.0024250450878427,0.0023048447612901
2014-11-11,-0.0039348688287835,0.0069761873672353,-0.0047089328669976
2014-11-12,0.0030946726010065,-0.0005495472384198,0.0094147197628392
2014-11-13,-0.0033678620521042,0.0018067727305243,0.0040242832998024
2014-11-14,-0.0038813543322608,0.0036072256003261,0.0023547971613736
2014-11-15,4.634004450721063e-05,0.0011135216570524,8.774665040640215e-05
2014-11-16,0.0001477728258482,0.0019521220913713,-4.387236276889372e-05
2014-11-17,0.0057486635755942,0.0007842516810391,0.0019097986271556
2014-11-18,-0.0065817364913427,0.001603457515103,0.0007707129475913
2014-11-19,-0.0014535879775787,0.0079815292256254,-0.0036320751814423
2014-11-20,0.0006060229834301,0.0031188184192679,-0.0004800444368597
2014-11-21,0.0121839993015125,-0.0015340201754498,0.0020581734986311
2014-11-22,1.115216070025986e-05,-0.0007721333238396,0.0
2014-11-23,0.0016206967341849,0.0002995906324378,0.0007529254482108
2014-11-24,-0.0056335800802895,0.003279428802057,-0.0037027731555345
2014-11-25,-0.0026559547208291,-0.0023523614642151,-0.0001115152011294
2014-11-26,-0.0026017432481769,-0.0019076480984653,-0.0054416310135921
2014-11-27,0.0034421464916709,0.000851589564942,0.0041071961938301
2014-11-28,0.0009928600851862,0.0049330766621456,0.0050532692105931
2014-11-29,8.217510024395656e-05,0.0012060612202618,2.347313148117494e-05
2014-11-30,4.357496482020141e-05,0.0020408495447773,0.0004396281849
2014-12-01,-0.0018692036780189,-0.0035526597662944,-0.0059552840735595
2014-12-02,0.0062220975064875,0.0059479832648738,0.00570811478637
2014-12-03,0.0045487566281462,0.0032713520601064,-0.0021974846635577
2014-12-04,-0.0042822857849863,0.0010264933601595,0.0005580514743512
2014-12-05,0.0057483637349045,0.0091804768443253,0.0044516757891949
2014-12-06,0.0,0.0010599317920998,0.0
2014-12-07,-0.0001232206933463,0.0023386535767504,0.0005459077333165
2014-12-08,0.0005186565556617,-0.0027989151624433,-0.0039043294795533
2014-12-09,-0.0047568196470685,-0.0070088027456522,-0.0009804275511781
2014-12-10,-0.0057573812417618,-0.0132317742572485,-0.0028857739231017
2014-12-11,0.0032594305907846,0.0046448389746819,-0.0011037841100277
2014-12-12,-0.0045297923538654,-0.0015368904919642,0.0009576262923281
2014-12-13,0.0,0.0003318199315111,0.0
2014-12-14,-0.0004874002157032,-0.0021191395315651,-0.0001603266895502
2014-12-15,0.0022393301831868,-0.0035757997590842,0.0050176506684677
2014-12-16,-0.0056965851118542,-0.0106711684242551,-0.0068853057786503
2014-12-17,0.013825256292929102,0.0139152714437157,0.0112427335545267
2014-12-18,0.0040823970942638,0.0008555605274506,-0.0060997753131761
2014-12-19,0.0046444066635743,0.0065836969587653,0.0027022370517493
2014-12-20,-1.58980664897279e-05,0.0008609420141335,4.062646001884187e-05
2014-12-21,0.0005599487634265,0.0006268152426762,-6.250292984509737e-05
2014-12-22,-0.0005122553221827,0.0034925853632721,0.0025438356948193
2014-12-23,0.0046215719444961,0.0047673317432349,0.0043997336891154
2014-12-24,-0.0022507752250804,-0.0007528442636205,-0.0023522038276316
2014-12-25,-0.0018866536187784,-0.0012163723199777,-0.000633274305949
2014-12-26,0.002908477822249,0.0008002802654437,0.0003703663401125
2014-12-27,0.0,-0.0002409308249411,0.0
2014-12-28,0.0006445045853168,0.0002326238316987,0.0001026823429279
2014-12-29,0.0016890909212604,0.0016840770753837,0.0023727568429051
2014-12-30,0.0001629169431143,-0.0077298955928254,-0.002543899939177
2014-12-31,0.0047433315842828,0.0008696273806505,-0.0012704859760181
2015-01-01,0.0044282635681437,0.0042445394738566,0.0034775394930212
2015-01-02,9.63675458195366e-06,0.0001330274811794,0.00030735748867
2015-01-03,0.0037488711939696,0.0013998722047038,0.0124213703149213
2015-01-04,0.0053667370368503,0.0002946705088705,0.0042997595148616
2015-01-05,0.0002613769087785,-0.0068949366895585,0.000767452134849
2015-01-06,0.0048582243251926,-0.006634015669504,0.0072562697339917
2015-01-07,0.0031787971180624,0.0030717699924226,0.0020812858238279
2015-01-08,0.0039955962248736,0.0033081602495195,0.0017527218090306
2015-01-09,-0.0042880359497439,-0.0075499793522723,-0.0051097247906356
2015-01-10,-8.407744840561762e-05,-0.0005383416931583,2.274079661108519e-05
2015-01-11,-0.0012963976423327,-0.0024586538564077,-0.0016052536803866
2015-01-12,0.0021297546988107,0.0001106596031491,0.0008681886821728
2015-01-13,0.0048231206224901,-0.0031624204554464,0.0007021955652857
2015-01-14,-0.0012961550790438,-0.0049991800481659,-0.0048282511747309
2015-01-15,0.013825256292929102,-0.0095725790325728,0.0034962385315107
2015-01-16,0.0050531487255286,0.0100204230881596,0.0017336954722845
2015-01-17,0.0002706666744881,-0.000828584067145,0.0002894147705072
2015-01-18,0.000205842695277,0.0005961729282419,0.0014110225591482
2015-01-19,-0.0037070245306746,0.0015840920350194,0.0014543565978413
2015-01-20,0.0043913203164772,0.0069996164351624,-0.0026442075829975
2015-01-21,-0.005123924058819,-0.0041932045326599,0.00031803774013
2015-01-22,0.013825256292929102,0.0039213445441217,0.009008309434641
2015-01-23,0.0137086213331887,-0.0047464974999345,0.0007920269703192
2015-01-24,0.0,0.0004156254884054,0.0
2015-01-25,0.0057415163847441,-0.001913309198491,-0.0007229996699945
2015-01-26,-0.0086359231361294,0.0052887461168104,-0.0050470322560985
2015-01-27,-0.0122206134156344,-0.003910692774485,-0.0074188168226085
2015-01-28,0.0087563059613404,-0.0020928839795379,0.0034884461755148
2015-01-29,-0.0040639023456506,0.0051834061347035,0.0047203208338764
